chr,start,end,n,width
chr11,66761295,66762283,15,988
chr11,66812277,66813307,5,1030
chr11,66842976,66843697,35,721
chr11,66850052,66852650,9,2598
chr11,66855459,66862004,141,6545
chr11,66866205,66866231,5,26
chr11,66871335,66871984,10,649
chr11,66887654,66888055,5,401
chr11,66908988,66909950,7,962
chr11,66916810,66917271,8,461
chr11,66943511,66943959,14,448
chr11,66958255,66958819,37,564
chr11,66964158,66964437,6,279
chr11,67005946,67006217,7,271
chr11,67011639,67013062,11,1423
chr11,67022894,67023968,79,1074
chr11,67031077,67033135,11,2058
chr11,67049105,67049900,11,795
chr11,67056002,67057179,19,1177
chr11,67071161,67074065,20,2904
chr11,67084944,67085057,6,113
chr11,67089038,67089821,6,783
chr11,67103275,67105246,23,1971
chr11,67117810,67120827,104,3017
chr11,67124950,67125009,6,59
chr11,67129658,67130048,6,390
chr11,67144710,67146084,9,1374
chr11,67177113,67177190,6,77
chr11,67261236,67261721,23,485
chr11,67266029,67267372,43,1343
chr11,67273832,67275416,7,1584
chr11,67276691,67277378,8,687
chr11,67280906,67282009,10,1103
chr11,67284297,67287473,20,3176
chr11,67288630,67289888,52,1258
chr11,67297588,67298353,7,765
chr11,67302762,67304297,55,1535
chr11,67310464,67311820,11,1356
chr11,67316851,67318324,62,1473
chr11,67327802,67328318,8,516
chr11,67352676,67354169,21,1493
chr11,67360914,67361192,5,278
chr11,67369934,67370490,7,556
chr11,67371991,67374645,80,2654
chr11,67382268,67382496,5,228
chr11,67384160,67384307,5,147
chr11,67388846,67392712,69,3866
chr11,67399376,67402501,43,3125
chr11,67403544,67405946,17,2402
chr11,67408829,67409609,15,780
chr11,67415201,67415921,45,720
chr11,67417581,67419107,13,1526
chr11,67420875,67422307,30,1432
chr11,67423846,67424142,5,296
chr11,67426121,67426320,7,199
chr11,67427868,67428752,28,884
chr11,67433198,67435175,21,1977
chr11,67437567,67437625,5,58
chr11,67440027,67440247,9,220
chr11,67442606,67445136,50,2530
chr11,67452265,67453575,12,1310
chr11,67456355,67456632,14,277
chr11,67458436,67458517,6,81
chr11,67462118,67462446,5,328
chr11,67464782,67464964,14,182
chr11,67468080,67469920,24,1840
chr11,67476118,67476150,8,32
chr11,67482460,67483907,33,1447
chr11,67487021,67487066,7,45
chr11,67493304,67494897,24,1593
chr11,67502510,67505470,54,2960
chr11,67506922,67508947,65,2025
chr11,67514993,67515210,5,217
chr11,67523379,67524241,16,862
chr11,67530172,67530222,5,50
chr11,67556888,67558282,8,1394
chr11,67577224,67578184,6,960
chr11,67583473,67584403,36,930
chr11,67590886,67590992,6,106
chr11,67606680,67607214,22,534
chr11,67614107,67614492,14,385
chr11,67616191,67616359,11,168
chr11,67619008,67619129,8,121
chr11,67627466,67630899,120,3433
chr11,67633444,67633580,6,136
chr11,67645546,67646949,6,1403
chr11,67650570,67651131,10,561
chr11,67654858,67655325,7,467
chr11,67667465,67667579,10,114
chr11,67699661,67700723,12,1062
chr11,67711354,67711751,12,397
chr11,67731814,67732239,26,425
chr11,67792000,67792468,9,468
chr11,67805101,67805133,5,32
chr11,67809766,67810465,5,699
chr11,67826546,67826677,7,131
chr11,67848663,67848973,5,310
chr11,67850279,67850923,5,644
chr11,67853237,67853469,10,232
chr11,67955531,67955613,9,82
chr11,67978392,67978933,19,541
chr11,67980816,67981526,7,710
chr11,67983013,67983093,5,80
chr11,67984272,67984480,6,208
chr11,67991202,67991490,17,288
chr11,68002857,68003933,24,1076
chr11,68007619,68008748,9,1129
chr11,68010300,68011861,28,1561
chr11,68027789,68028646,8,857
chr11,68030206,68031062,34,856
chr11,68032973,68034897,15,1924
chr11,68035942,68037044,12,1102
chr11,68038617,68039330,29,713
chr11,68040666,68041407,11,741
chr11,68043147,68043304,6,157
chr11,68045000,68045081,8,81
chr11,68046761,68047927,17,1166
chr11,68049150,68049861,17,711
chr11,68112938,68112998,5,60
chr11,68119768,68121785,32,2017
chr11,68128215,68128943,19,728
chr11,68137414,68137668,6,254
chr11,68148581,68149967,9,1386
chr11,68213115,68214800,50,1685
chr11,68216443,68217019,5,576
chr11,68253413,68254469,6,1056
chr11,68256717,68258385,22,1668
chr11,68271500,68272453,28,953
chr11,68281970,68282676,7,706
chr11,68296821,68298291,17,1470
chr11,68308346,68308873,11,527
chr11,68311948,68313348,102,1400
chr11,68316901,68317138,6,237
chr11,68331200,68331530,6,330
chr11,68342642,68343155,6,513
chr11,68357684,68357846,9,162
chr11,68363581,68363791,5,210
chr11,68366299,68366966,8,667
chr11,68372168,68372496,14,328
chr11,68374002,68374620,18,618
chr11,68377815,68377980,7,165
chr11,68383211,68384240,5,1029
chr11,68385581,68386932,11,1351
chr11,68403630,68404797,13,1167
chr11,68411039,68411657,5,618
chr11,68413292,68413329,5,37
chr11,68421151,68421195,6,44
chr11,68424453,68424510,6,57
chr11,68459407,68461462,52,2055
chr11,68497069,68497139,6,70
chr11,68618060,68618160,6,100
chr11,68670288,68670463,10,175
chr11,68683915,68685283,70,1368
chr11,68700271,68700578,8,307
chr11,68748996,68749106,5,110
chr11,68750237,68752079,52,1842
chr11,68761799,68762734,7,935
chr11,68766783,68768168,8,1385
chr11,68778619,68779116,10,497
chr11,68793335,68793433,5,98
chr11,68805375,68805680,8,305
chr11,68807598,68807870,12,272
chr11,68810909,68811156,12,247
chr11,68812592,68812944,12,352
chr11,68814040,68814603,10,563
chr11,68815922,68816548,6,626
chr11,68818390,68819331,9,941
chr11,68825229,68826370,7,1141
chr11,68829071,68830329,14,1258
chr11,68837964,68844328,139,6364
chr11,68849903,68850095,5,192
chr11,68853162,68855624,35,2462
chr11,68865605,68866125,8,520
chr11,68869694,68871136,25,1442
chr11,68890266,68891489,10,1223
chr11,68903729,68904891,34,1162
chr11,68930251,68930361,6,110
chr11,68939605,68940725,8,1120
chr11,68942038,68942458,6,420
chr11,68946941,68947191,6,250
chr11,68955410,68956274,7,864
chr11,68958639,68958842,7,203
chr11,69005612,69006204,11,592
chr11,69010812,69011669,18,857
chr11,69012995,69014762,26,1767
chr11,69022012,69023172,8,1160
chr11,69049154,69049434,20,280
chr11,69053211,69056301,18,3090
chr11,69062908,69063059,5,151
chr11,69066213,69067406,6,1193
chr11,69071460,69072223,6,763
chr11,69080371,69080589,6,218
chr11,69092380,69092548,10,168
chr11,69113414,69113490,5,76
chr11,69122571,69123272,11,701
chr11,69127152,69127244,7,92
chr11,69148967,69149077,7,110
chr11,69152989,69153180,7,191
chr11,69156106,69157723,29,1617
chr11,69166510,69166832,6,322
chr11,69200273,69200679,8,406
chr11,69251760,69251969,5,209
chr11,69270580,69271164,5,584
chr11,69277309,69278357,8,1048
chr11,69286964,69287079,6,115
chr11,69288482,69289745,7,1263
chr11,69295106,69296121,12,1015
chr11,69297274,69298071,5,797
chr11,69326555,69328112,9,1557
chr11,69371050,69372101,6,1051
chr11,69418667,69418965,8,298
chr11,69435755,69435842,5,87
chr11,69438599,69439752,6,1153
chr11,69443196,69443696,23,500
chr11,69444973,69445330,8,357
chr11,69464343,69465809,6,1466
chr11,69471100,69471746,22,646
chr11,69489549,69489629,5,80
chr11,69496415,69497485,8,1070
chr11,69513907,69514085,5,178
chr11,69533824,69534260,5,436
chr11,69540496,69540966,6,470
chr11,69558867,69558994,5,127
chr11,69593205,69593312,5,107
chr11,69636604,69643306,215,6702
chr11,69645054,69648871,32,3817
chr11,69654635,69655062,18,427
chr11,69658377,69658547,5,170
chr11,69660521,69660618,7,97
chr11,69667396,69667815,14,419
chr11,69669744,69670438,7,694
chr11,69673102,69675423,35,2321
chr11,69684268,69686749,31,2481
chr11,69699247,69699461,6,214
chr11,69700806,69700940,7,134
chr11,69702329,69704835,85,2506
chr11,69712118,69712272,5,154
chr11,69740191,69741203,6,1012
chr11,69755586,69755694,5,108
chr11,69757941,69758050,6,109
chr11,69765431,69766792,12,1361
chr11,69774200,69778480,102,4280
chr11,69801539,69801660,6,121
chr11,69810641,69811322,9,681
chr11,69815821,69820127,142,4306
chr11,69821336,69822250,6,914
chr11,69832758,69832920,5,162
chr11,69862437,69862863,12,426
chr11,69868230,69868669,14,439
chr11,69874790,69876127,18,1337
chr11,69891583,69892139,8,556
chr11,69909663,69911260,13,1597
chr11,69912850,69913048,7,198
chr11,69914157,69914945,6,788
chr11,69918733,69919056,16,323
chr11,69925670,69927055,15,1385
chr11,69943714,69944485,7,771
chr11,69971788,69973002,11,1214
chr11,69976829,69976935,5,106
chr11,69984286,69987097,69,2811
chr11,70032652,70033144,7,492
chr11,70067623,70067860,9,237
chr11,70073911,70074134,9,223
chr11,70075338,70075381,5,43
chr11,70077872,70079008,103,1136
chr11,70101765,70104134,12,2369
chr11,70105777,70105876,7,99
chr11,70111210,70112121,10,911
chr11,70119713,70120925,5,1212
chr11,70124305,70124714,8,409
chr11,70133601,70135817,13,2216
chr11,70141806,70142196,9,390
chr11,70158966,70159984,6,1018
chr11,70161990,70162158,6,168
chr11,70170035,70171079,9,1044
chr11,70176442,70178185,24,1743
chr11,70180213,70181461,11,1248
chr11,70184630,70185956,18,1326
chr11,70187568,70188767,12,1199
chr11,70196716,70197844,7,1128
chr11,70202415,70203980,44,1565
chr11,70240546,70240756,11,210
chr11,70269819,70271668,110,1849
chr11,70386707,70386773,7,66
chr11,70398124,70399115,66,991
chr11,70415751,70415804,6,53
chr11,70419920,70420864,5,944
chr11,70425903,70426790,7,887
chr11,70432100,70433326,18,1226
chr11,70435788,70436411,11,623
chr11,70443716,70444113,10,397
chr11,70463601,70464015,24,414
chr11,70472467,70473433,11,966
chr11,70485367,70487104,27,1737
chr11,70492363,70492426,6,63
chr11,70498546,70499757,7,1211
chr11,70501585,70501784,7,199
chr11,70504800,70504905,7,105
chr11,70530302,70530765,9,463
chr11,70533076,70533511,8,435
chr11,70537376,70538311,10,935
chr11,70541626,70542338,6,712
chr11,70548114,70550673,15,2559
chr11,70557745,70557896,7,151
chr11,70566997,70567312,6,315
chr11,70569311,70569388,5,77
chr11,70595186,70597081,12,1895
chr11,70607119,70607427,6,308
chr11,70612686,70613849,9,1163
chr11,70622321,70624165,13,1844
chr11,70628322,70629475,10,1153
chr11,70638198,70638588,8,390
chr11,70640351,70640390,5,39
chr11,70656964,70657428,8,464
chr11,70659289,70659918,6,629
chr11,70661694,70663095,38,1401
chr11,70715260,70715912,5,652
chr11,70718135,70718744,8,609
chr11,70742755,70744025,14,1270
chr11,70755632,70755805,6,173
chr11,70781054,70781286,6,232
chr11,70798735,70799326,5,591
chr11,70806217,70807132,11,915
chr11,70820455,70820673,14,218
chr11,70826025,70827114,32,1089
chr11,70845123,70845880,12,757
chr11,70866399,70867361,13,962
chr11,70877384,70877495,5,111
chr11,70879738,70880362,5,624
chr11,70883603,70884641,8,1038
chr11,70885739,70887153,18,1414
chr11,70890655,70890878,5,223
chr11,70923941,70924969,5,1028
chr11,70949008,70950118,9,1110
chr11,71073283,71074256,7,973
chr11,71077326,71077529,7,203
chr11,71091865,71092048,5,183
chr11,71097006,71097324,5,318
chr11,71139780,71140669,13,889
chr11,71152603,71153179,12,576
chr11,71165830,71166777,6,947
chr11,71206216,71206474,10,258
chr11,71224817,71225979,6,1162
chr11,71240904,71241530,11,626
chr11,71250121,71253179,97,3058
chr11,71266606,71267031,5,425
chr11,71270683,71271367,8,684
chr11,71298409,71299134,6,725
chr11,71343396,71343850,8,454
chr11,71389172,71390472,6,1300
chr11,71406758,71406883,7,125
chr11,71421668,71421775,6,107
chr11,71447665,71448854,40,1189
chr11,71453173,71453933,25,760
chr11,71463581,71464401,8,820
chr11,71571419,71571956,5,537
chr11,71577107,71577220,5,113
chr11,71607662,71608094,30,432
chr11,71615201,71615750,13,549
chr11,71639348,71639592,16,244
chr11,71640969,71641073,6,104
chr11,71741130,71741282,8,152
chr11,71786553,71787434,10,881
chr11,71791642,71791790,5,148
chr11,71796094,71796186,5,92
chr11,71813454,71813854,18,400
chr11,71909916,71910605,6,689
chr11,71919807,71920393,8,586
chr11,71928656,71929791,6,1135
chr11,71959824,71959881,5,57
chr11,72013016,72014024,7,1008
chr11,72041457,72041676,7,219
chr11,72079526,72081278,35,1752
chr11,72102881,72103356,26,475
chr11,72106024,72106107,8,83
chr11,72112680,72112788,10,108
chr11,72223144,72225444,133,2300
chr11,72232654,72233535,7,881
chr11,72237476,72241444,83,3968
chr11,72243020,72244703,56,1683
chr11,72314242,72314305,5,63
chr11,72434159,72434858,23,699
chr11,72449419,72449489,5,70
chr11,72465345,72466098,5,753
chr11,72468344,72468505,6,161
chr11,72581807,72581872,5,65
chr11,72584381,72585777,34,1396
chr11,72589965,72591683,33,1718
chr11,72598844,72598987,5,143
chr11,72625828,72626333,13,505
chr11,72641892,72643530,61,1638
chr11,72677024,72677679,9,655
chr11,72697284,72698069,13,785
chr11,72712590,72713030,6,440
chr11,72751918,72753538,41,1620
chr11,72755068,72755160,6,92
chr11,72780897,72781822,39,925
chr11,72787527,72787660,7,133
chr11,72792110,72792142,5,32
chr11,72793789,72794069,21,280
chr11,72813889,72814999,59,1110
chr11,72821805,72822541,36,736
chr11,72882029,72882298,7,269
chr11,72909088,72909233,5,145
chr11,73140742,73142750,103,2008
chr11,73185446,73187173,7,1727
chr11,73217938,73218824,31,886
chr11,73234561,73235182,9,621
chr11,73242876,73244169,6,1293
chr11,73264541,73264744,18,203
chr11,73292648,73292736,5,88
chr11,73307639,73309517,60,1878
chr11,73343076,73343103,6,27
chr11,73360372,73360629,6,257
chr11,73362028,73362687,32,659
chr11,73365719,73365802,5,83
chr11,73376386,73377143,66,757
chr11,73387763,73389264,15,1501
chr11,73522342,73522405,5,63
chr11,73597873,73598847,44,974
chr11,73660872,73661562,25,690
chr11,73692427,73692643,6,216
chr11,73732510,73732572,6,62
chr11,73760255,73762097,62,1842
chr11,73779685,73779743,5,58
chr11,73787815,73788739,31,924
chr11,73876979,73877180,8,201
chr11,73883677,73883860,6,183
chr11,73944915,73945392,5,477
chr11,73957177,73957943,11,766
chr11,73981128,73983823,48,2695
chr11,74170509,74171467,27,958
chr11,74389729,74389795,6,66
chr11,74397869,74398771,38,902
chr11,74466853,74467682,12,829
chr11,74492411,74493519,20,1108
chr11,74590427,74592814,11,2387
chr11,74680797,74680975,11,178
chr11,74683201,74684035,31,834
chr11,74725971,74726925,11,954
chr11,74730671,74731885,83,1214
chr11,74749105,74749512,24,407
chr11,74753071,74753129,5,58
chr11,74924398,74924430,5,32
chr11,74948586,74949453,29,867
chr11,74988425,74989140,31,715
chr11,75073174,75073405,5,231
chr11,75240090,75242242,82,2152
chr11,75248990,75249098,7,108
chr11,75259102,75259134,5,32
chr11,75266133,75266189,5,56
chr11,75342546,75342710,5,164
chr11,75351346,75352601,46,1255
chr11,75399766,75400021,10,255
chr11,75425483,75425643,12,160
chr11,75428410,75428751,15,341
chr11,75430491,75431404,28,913
chr11,75442333,75442424,6,91
chr11,75525198,75526330,86,1132
chr11,75543189,75543600,5,411
chr11,75561736,75563422,33,1686
chr11,75582978,75584679,34,1701
chr11,75666318,75669282,101,2964
chr11,75736235,75736531,5,296
chr11,75768547,75769045,36,498
chr11,75814274,75815880,63,1606
chr11,75887058,75888233,17,1175
chr11,76060571,76060757,8,186
chr11,76161414,76161811,11,397
chr11,76185661,76186404,7,743
chr11,76188917,76190051,7,1134
chr11,76194737,76194838,13,101
chr11,76199341,76200569,10,1228
chr11,76205613,76207544,60,1931
chr11,76208740,76211039,153,2299
chr11,76235379,76236470,37,1091
chr11,76240644,76242098,10,1454
chr11,76276946,76278043,7,1097
chr11,76282047,76282537,6,490
chr11,76292299,76292425,9,126
chr11,76302416,76302548,5,132
chr11,76321955,76322311,23,356
chr11,76380564,76381703,68,1139
chr11,76445090,76445867,35,777
chr11,76467848,76467903,5,55
chr11,76473467,76473909,5,442
chr11,76579317,76579513,6,196
chr11,76655484,76655664,5,180
chr11,76664851,76665068,6,217
chr11,76666528,76667674,7,1146
chr11,76670307,76671250,62,943
chr11,76672821,76673048,5,227
chr11,76686495,76686699,6,204
chr11,76687862,76688830,6,968
chr11,76715765,76716054,5,289
chr11,76719331,76719450,8,119
chr11,76752281,76752951,8,670
chr11,76782759,76785122,64,2363
chr11,76795694,76796643,20,949
chr11,76798924,76799553,15,629
chr11,76860679,76861276,44,597
chr11,77039369,77041490,39,2121
chr11,77043420,77043685,5,265
chr11,77046012,77046292,33,280
chr11,77047423,77047727,6,304
chr11,77066363,77067405,62,1042
chr11,77070509,77070816,7,307
chr11,77085020,77085186,5,166
chr11,77104872,77105147,5,275
chr11,77106989,77107560,6,571
chr11,77112438,77112537,7,99
chr11,77118179,77119105,11,926
chr11,77137931,77138416,57,485
chr11,77147696,77148076,17,380
chr11,77179798,77179893,6,95
chr11,77203118,77203688,6,570
chr11,77411806,77411847,5,41
chr11,77472393,77474212,43,1819
chr11,77572964,77573134,7,170
chr11,77587418,77590014,79,2596
chr11,77617292,77617354,5,62
chr11,77634447,77634952,7,505
chr11,77638764,77639046,6,282
chr11,77819499,77820882,60,1383
chr11,77822297,77823107,6,810
chr11,77892625,77892675,5,50
chr11,77994249,77995029,26,780
chr11,78046073,78046413,15,340
chr11,78079444,78079903,31,459
chr11,78139638,78140026,19,388
chr11,78188328,78189871,29,1543
chr11,78196178,78196652,27,474
chr11,78209398,78210625,15,1227
chr11,78235215,78235443,6,228
chr11,78373399,78374448,5,1049
chr11,78417015,78418484,70,1469
chr11,78823206,78824594,11,1388
chr11,78903378,78903591,18,213
chr11,78962028,78962601,18,573
chr11,78989997,78990471,5,474
chr11,79064538,79064791,6,253
chr11,79069912,79070059,6,147
chr11,79298439,79298484,5,45
chr11,79437139,79441134,143,3995
chr11,79493598,79493945,5,347
chr11,80699535,80699882,7,347
chr11,81252545,81252654,10,109
chr11,81743785,81744809,11,1024
chr11,81951675,81951811,9,136
chr11,82403870,82404966,17,1096
chr11,82731729,82733933,70,2204
chr11,82900277,82901861,26,1584
chr11,82970658,82971103,18,445
chr11,83082897,83083020,5,123
chr11,83099019,83099118,7,99
chr11,83156991,83157453,11,462
chr11,83193610,83194004,18,394
chr11,83285629,83286266,34,637
chr11,83361312,83361795,7,483
chr11,83842550,83842643,7,93
chr11,84307556,84308859,13,1303
chr11,84402689,84402798,5,109
chr11,84437400,84437787,7,387
chr11,84624958,84625021,5,63
chr11,84720404,84720526,13,122
chr11,85305573,85305637,6,64
chr11,85483987,85484242,18,255
chr11,85549259,85549373,5,114
chr11,85627477,85629199,27,1722
chr11,85647884,85648102,15,218
chr11,85663724,85664766,54,1042
chr11,85682705,85682936,12,231
chr11,85810569,85811357,26,788
chr11,86068173,86069369,68,1196
chr11,86202738,86202848,6,110
chr11,86245158,86245255,10,97
chr11,86301834,86302468,14,634
chr11,86556553,86556673,8,120
chr11,86671669,86672194,9,525
chr11,86799856,86801181,62,1325
chr11,86823930,86824136,6,206
chr11,86853153,86853377,6,224
chr11,86860775,86861263,5,488
chr11,86955053,86956614,83,1561
chr11,87037841,87038214,16,373
chr11,87075073,87075449,11,376
chr11,87223257,87223449,7,192
chr11,87259109,87259229,5,120
chr11,87294476,87294836,7,360
chr11,87362679,87363142,7,463
chr11,88069085,88069322,8,237
chr11,88175140,88175781,23,641
chr11,88508574,88509856,19,1282
chr11,88593609,88593886,7,277
chr11,88608679,88608815,5,136
chr11,88845534,88845594,6,60
chr11,89006890,89006958,6,68
chr11,89461173,89461537,5,364
chr11,89491258,89491606,23,348
chr11,89536023,89536307,11,284
chr11,89640282,89640465,5,183
chr11,89667542,89667688,8,146
chr11,90052045,90052592,7,547
chr11,90166759,90167525,26,766
chr11,90222471,90223371,37,900
chr11,90250065,90250495,12,430
chr11,91368621,91368666,5,45
chr11,91412137,91413459,5,1322
chr11,91568611,91568675,6,64
