"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043173","GO:0043173","nucleotide salvage","3/1947","19/21069",0.254062207376167,0.457957396898611,0.323483848579719,"AMPD2/CDA/UPP1",3
"GO:0045603","GO:0045603","positive regulation of endothelial cell differentiation","3/1947","19/21069",0.254062207376167,0.457957396898611,0.323483848579719,"BTG1/NOTCH1/BMP6",3
"GO:0046598","GO:0046598","positive regulation of viral entry into host cell","3/1947","19/21069",0.254062207376167,0.457957396898611,0.323483848579719,"LGALS1/FURIN/P4HB",3
"GO:0050961","GO:0050961","detection of temperature stimulus involved in sensory perception","3/1947","19/21069",0.254062207376167,0.457957396898611,0.323483848579719,"NTSR1/CXCR4/ARRB2",3
"GO:0051382","GO:0051382","kinetochore assembly","3/1947","19/21069",0.254062207376167,0.457957396898611,0.323483848579719,"CENPA/CENPE/CENPN",3
"GO:0060039","GO:0060039","pericardium development","3/1947","19/21069",0.254062207376167,0.457957396898611,0.323483848579719,"BMP2/DLL4/NOTCH1",3
"GO:0075294","GO:0075294","positive regulation by symbiont of entry into host","3/1947","19/21069",0.254062207376167,0.457957396898611,0.323483848579719,"LGALS1/FURIN/P4HB",3
"GO:0080154","GO:0080154","regulation of fertilization","3/1947","19/21069",0.254062207376167,0.457957396898611,0.323483848579719,"MYH9/PLAT/LHFPL2",3
"GO:1901978","GO:1901978","positive regulation of cell cycle checkpoint","3/1947","19/21069",0.254062207376167,0.457957396898611,0.323483848579719,"MAP3K20/PBK/AURKB",3
"GO:1902683","GO:1902683","regulation of receptor localization to synapse","3/1947","19/21069",0.254062207376167,0.457957396898611,0.323483848579719,"TYROBP/DBN1/RAP1A",3
"GO:1903830","GO:1903830","magnesium ion transmembrane transport","3/1947","19/21069",0.254062207376167,0.457957396898611,0.323483848579719,"NIPA2/NIPAL1/NIPAL4",3
"GO:2000136","GO:2000136","regulation of cell proliferation involved in heart morphogenesis","3/1947","19/21069",0.254062207376167,0.457957396898611,0.323483848579719,"TBX3/PIM1/NOTCH1",3
"GO:2001135","GO:2001135","regulation of endocytic recycling","3/1947","19/21069",0.254062207376167,0.457957396898611,0.323483848579719,"EHD1/SORL1/PLA2G4E",3
"GO:0033559","GO:0033559","unsaturated fatty acid metabolic process","14/1947","124/21069",0.254684875284782,0.458814876306457,0.324089539722185,"ALOX5/TBXAS1/TNFRSF1A/PTGS2/EDN1/PTGS1/ABCD1/IL1B/PNPLA8/PTGES/PLA2G2F/ACOX1/ALOXE3/CYP4F3",14
"GO:0072009","GO:0072009","nephron epithelium development","14/1947","124/21069",0.254684875284782,0.458814876306457,0.324089539722185,"CALB1/VEGFA/HS3ST3B1/GZF1/BMP2/EDNRB/FGF2/IQGAP1/NOTCH1/NPHS1/GREM1/IRX2/BASP1/PECAM1",14
"GO:0006354","GO:0006354","DNA-templated transcription elongation","28/1947","265/21069",0.254827586659193,0.458939559013556,0.32417761088823,"CREBBP/PIAS1/KAT6A/FUS/EP300/INTS6/ELL/CAMTA2/SUPT6H/ARID3A/MED13L/BTG1/AKIRIN2/HMGA1/BRD4/EAF1/MTA2/NRG1/YY1AP1/RYBP/WDR82/HR/JMJD1C/NRIP1/FHL3/HEXIM1/DDX39B/NFE4",28
"GO:0045667","GO:0045667","regulation of osteoblast differentiation","18/1947","164/21069",0.255802733536511,0.459934577506335,0.324880454457592,"HGF/RASSF2/AREG/TCIRG1/GLI1/TNFAIP6/BMP2/PPARG/FGF2/NOTCH1/BMP6/SKI/IL6R/GREM1/CEBPB/SEMA4D/PDLIM7/TNF",18
"GO:0032409","GO:0032409","regulation of transporter activity","36/1947","347/21069",0.255847656088234,0.459934577506335,0.324880454457592,"EHD3/ATP1B3/ACTB/EDN1/TESC/FXYD5/MMP9/NTSR1/SCN1B/CAV1/PPIF/CCL2/KLHL24/SGK1/PTK2B/KCNS1/ATP1B2/PPARG/PIM1/ITGB1/PINK1/IFNGR2/PRKCD/GEM/PTAFR/TCAF2/NETO2/P2RY6/OXSR1/PDE4B/RELN/PLCG2/ARC/SLC5A3/TMSB4X/PPP3R1",36
"GO:0000086","GO:0000086","G2/M transition of mitotic cell cycle","17/1947","154/21069",0.255900502624456,0.459934577506335,0.324880454457592,"CLSPN/CDC6/NBN/CDK2/CDKN1A/PKMYT1/NES/TAOK3/BRD4/BACH1/BABAM2/RAD21/PPM1D/NABP1/PLK3/AURKB/GPR132",17
"GO:0002645","GO:0002645","positive regulation of tolerance induction","4/1947","28/21069",0.25655863764487,0.459934577506335,0.324880454457592,"IRAK3/CD274/LILRB2/LILRB4",4
"GO:0002834","GO:0002834","regulation of response to tumor cell","4/1947","28/21069",0.25655863764487,0.459934577506335,0.324880454457592,"PVR/CEACAM1/CD274/HAVCR2",4
"GO:0006929","GO:0006929","substrate-dependent cell migration","4/1947","28/21069",0.25655863764487,0.459934577506335,0.324880454457592,"PTPRC/STK4/SDCBP/ADAM8",4
"GO:0007194","GO:0007194","negative regulation of adenylate cyclase activity","4/1947","28/21069",0.25655863764487,0.459934577506335,0.324880454457592,"GNAI3/GNAI2/EDNRB/P2RY13",4
"GO:0010829","GO:0010829","negative regulation of glucose transmembrane transport","4/1947","28/21069",0.25655863764487,0.459934577506335,0.324880454457592,"IL1B/PEA15/PRKCB/TNF",4
"GO:0021697","GO:0021697","cerebellar cortex formation","4/1947","28/21069",0.25655863764487,0.459934577506335,0.324880454457592,"MTPN/AGTPBP1/MAP2K1/GBA1",4
"GO:0030878","GO:0030878","thyroid gland development","4/1947","28/21069",0.25655863764487,0.459934577506335,0.324880454457592,"TG/EDN1/RAF1/MAP2K1",4
"GO:0032331","GO:0032331","negative regulation of chondrocyte differentiation","4/1947","28/21069",0.25655863764487,0.459934577506335,0.324880454457592,"TGFBR1/ADAMTS7/GREM1/RFLNB",4
"GO:0035739","GO:0035739","CD4-positive, alpha-beta T cell proliferation","4/1947","28/21069",0.25655863764487,0.459934577506335,0.324880454457592,"RIPK2/VSIR/CD274/CD55",4
"GO:0042359","GO:0042359","vitamin D metabolic process","4/1947","28/21069",0.25655863764487,0.459934577506335,0.324880454457592,"NFKB1/CYP27B1/SNAI1/TNF",4
"GO:0046339","GO:0046339","diacylglycerol metabolic process","4/1947","28/21069",0.25655863764487,0.459934577506335,0.324880454457592,"DGAT2/PGS1/GPAT4/PLB1",4
"GO:0051647","GO:0051647","nucleus localization","4/1947","28/21069",0.25655863764487,0.459934577506335,0.324880454457592,"SUN2/LMNB1/FHOD1/SYNE3",4
"GO:2000561","GO:2000561","regulation of CD4-positive, alpha-beta T cell proliferation","4/1947","28/21069",0.25655863764487,0.459934577506335,0.324880454457592,"RIPK2/VSIR/CD274/CD55",4
"GO:0006383","GO:0006383","transcription by RNA polymerase III","7/1947","56/21069",0.257326660122997,0.460914419336774,0.325572577804559,"TENM1/ELL/IVNS1ABP/RO60/INHBA/DDX21/ZNF143",7
"GO:0072698","GO:0072698","protein localization to microtubule cytoskeleton","7/1947","56/21069",0.257326660122997,0.460914419336774,0.325572577804559,"SNX10/MAPRE1/DIAPH1/ABHD17C/CSNK1D/MAPRE2/UBXN2B",7
"GO:0099172","GO:0099172","presynapse organization","7/1947","56/21069",0.257326660122997,0.460914419336774,0.325572577804559,"DKK1/SDCBP/ARF6/PTEN/IL1RAP/NTNG2/C5AR1",7
"GO:0001937","GO:0001937","negative regulation of endothelial cell proliferation","10/1947","85/21069",0.258219759577606,0.461851669665589,0.326234616119697,"ALOX5/FLT1/CAV1/TGFBR1/CCL2/DLL4/PPARG/THBS1/XDH/TNF",10
"GO:0007422","GO:0007422","peripheral nervous system development","10/1947","85/21069",0.258219759577606,0.461851669665589,0.326234616119697,"NDRG1/PMP22/EGR2/EDNRB/NRG1/SKI/CITED2/EGR3/SLC5A3/PPP3R1",10
"GO:0019731","GO:0019731","antibacterial humoral response","10/1947","85/21069",0.258219759577606,0.461851669665589,0.326234616119697,"PI3/SEMG1/SPINK5/CAMP/RNASE7/KLK5/KLK7/H2BC12/DEFA3/SPRR2A",10
"GO:0032371","GO:0032371","regulation of sterol transport","10/1947","85/21069",0.258219759577606,0.461851669665589,0.326234616119697,"NFKBIA/LIPG/CAV1/NFKB1/LPCAT3/SEC24A/LRP1/PPARG/FURIN/ABCA1",10
"GO:0032374","GO:0032374","regulation of cholesterol transport","10/1947","85/21069",0.258219759577606,0.461851669665589,0.326234616119697,"NFKBIA/LIPG/CAV1/NFKB1/LPCAT3/SEC24A/LRP1/PPARG/FURIN/ABCA1",10
"GO:0006913","GO:0006913","nucleocytoplasmic transport","37/1947","358/21069",0.259938999020374,0.464660495242833,0.328218664666285,"PPP1R12A/BCL3/PTGS2/PSEN1/NFKBIA/STK4/FERMT1/TGFB1/SUPT6H/NUP98/DUSP16/MAPK14/E2F3/FAM53C/EGR2/CDKN1A/IL1B/AKIRIN2/EIF4A3/NOTCH1/SQSTM1/ZC3H12A/PRKCD/SYK/STAT3/XPO6/AKAP13/AGFG1/JUP/SFN/HCLS1/LRRK2/FLNA/DDX39B/PPP1R10/PPP3R1/MMP12",37
"GO:0051169","GO:0051169","nuclear transport","37/1947","358/21069",0.259938999020374,0.464660495242833,0.328218664666285,"PPP1R12A/BCL3/PTGS2/PSEN1/NFKBIA/STK4/FERMT1/TGFB1/SUPT6H/NUP98/DUSP16/MAPK14/E2F3/FAM53C/EGR2/CDKN1A/IL1B/AKIRIN2/EIF4A3/NOTCH1/SQSTM1/ZC3H12A/PRKCD/SYK/STAT3/XPO6/AKAP13/AGFG1/JUP/SFN/HCLS1/LRRK2/FLNA/DDX39B/PPP1R10/PPP3R1/MMP12",37
"GO:0030071","GO:0030071","regulation of mitotic metaphase/anaphase transition","11/1947","95/21069",0.260720289346729,0.465657175824078,0.32892268227231,"CUL3/ACTB/CDC6/DUSP1/ESPL1/CENPE/SPC25/BUB1B/RAD21/UBE2C/AURKB",11
"GO:0046889","GO:0046889","positive regulation of lipid biosynthetic process","11/1947","95/21069",0.260720289346729,0.465657175824078,0.32892268227231,"DGAT2/PTGS2/ABCD1/IL1A/RAB38/IL1B/ADM/DAB2/BMP6/PRKCD/TNF",11
"GO:0051926","GO:0051926","negative regulation of calcium ion transport","11/1947","95/21069",0.260720289346729,0.465657175824078,0.32892268227231,"PTGS2/NTSR1/LILRB1/CD33/SEMG1/LILRB2/FBXO11/STC1/SPINK1/GEM/PPP3R1",11
"GO:0032233","GO:0032233","positive regulation of actin filament bundle assembly","8/1947","66/21069",0.263176667393502,0.469641357875115,0.331736958342617,"PPM1F/TGFBR1/PFN1/CCDC88A/PLEK/FHOD1/GPR65/EPHA1",8
"GO:0045066","GO:0045066","regulatory T cell differentiation","8/1947","66/21069",0.263176667393502,0.469641357875115,0.331736958342617,"VSIR/BCL6/LILRB2/DUSP10/IL2RG/FUT7/LILRB4/CR1",8
"GO:0045071","GO:0045071","negative regulation of viral genome replication","8/1947","66/21069",0.263176667393502,0.469641357875115,0.331736958342617,"SRPK1/N4BP1/APOBEC3A/TNIP1/RESF1/APOBEC3B/IFITM2/TNF",8
"GO:1902115","GO:1902115","regulation of organelle assembly","26/1947","246/21069",0.263996719170755,0.470970147000626,0.332675564909913,"CDKL5/PHF23/FSCN1/HCK/ATG2A/CCDC88A/SDC1/CNOT1/TBC1D14/LCP1/SDCBP/RALB/RAB5A/ATG3/PLK2/TBC1D7/MSN/ASAP1/PINK1/SMCR8/SNX18/LIMK2/LRRK2/IL1RAP/SRC/TNF",26
"GO:0010677","GO:0010677","negative regulation of cellular carbohydrate metabolic process","6/1947","47/21069",0.264810293971735,0.471093818227947,0.332762921604757,"EP300/PLEK/CBFA2T3/FLCN/MIDN/STAT3",6
"GO:0042551","GO:0042551","neuron maturation","6/1947","47/21069",0.264810293971735,0.471093818227947,0.332762921604757,"SCARF1/EDNRB/NR4A2/B4GALT5/RND1/LRRK2",6
"GO:0098926","GO:0098926","postsynaptic signal transduction","6/1947","47/21069",0.264810293971735,0.471093818227947,0.332762921604757,"GNA15/CRKL/GNAI2/HRH4/NRG1/RELA",6
"GO:0048663","GO:0048663","neuron fate commitment","9/1947","76/21069",0.267228125633557,0.471093818227947,0.332762921604757,"NOTCH3/TGFBR1/ID2/DLL4/NOTCH1/NRG1/GATA2/OLIG1/OLIG2",9
"GO:2000756","GO:2000756","regulation of peptidyl-lysine acetylation","9/1947","76/21069",0.267228125633557,0.471093818227947,0.332762921604757,"NFYA/KMT2E/DIP2B/SPI1/FLCN/DDX21/SDR16C5/GATA2/ARID5A",9
"GO:0006941","GO:0006941","striated muscle contraction","21/1947","196/21069",0.269924737726127,0.471093818227947,0.332762921604757,"EHD3/MAP2K3/SMAD7/SCN1B/PIK3CG/CAV1/RGS2/PIK3CA/CXCR4/MYBPC3/DSC2/ALDOA/GJA1/STC1/ZC3H12A/JUP/SLC8A1/PDE4B/FLNA/RCSD1/TNF",21
"GO:0052372","GO:0052372","modulation by symbiont of entry into host","10/1947","86/21069",0.270023050931647,0.471093818227947,0.332762921604757,"FCN1/LGALS1/CAV1/TRIM25/FURIN/PTX3/CXCL8/IFITM2/P4HB/KRT6A",10
"GO:0006002","GO:0006002","fructose 6-phosphate metabolic process","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"HK2/HK3",2
"GO:0006751","GO:0006751","glutathione catabolic process","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"GGT5/CHAC1",2
"GO:0007270","GO:0007270","neuron-neuron synaptic transmission","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"KIF1B/PTEN",2
"GO:0007343","GO:0007343","egg activation","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"MYH9/PLAT",2
"GO:0007494","GO:0007494","midgut development","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"ALDH1A2/EDNRB",2
"GO:0009120","GO:0009120","deoxyribonucleoside metabolic process","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"XDH/PNP",2
"GO:0009174","GO:0009174","pyrimidine ribonucleoside monophosphate biosynthetic process","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"CDA/UPP1",2
"GO:0010172","GO:0010172","embryonic body morphogenesis","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"PHLDB2/ZNF281",2
"GO:0010760","GO:0010760","negative regulation of macrophage chemotaxis","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"CYP19A1/MMP28",2
"GO:0014062","GO:0014062","regulation of serotonin secretion","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"LILRB1/CNR1",2
"GO:0015810","GO:0015810","aspartate transmembrane transport","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"LRRC8A/LRRC8C",2
"GO:0019062","GO:0019062","virion attachment to host cell","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"ICAM1/NECTIN1",2
"GO:0019065","GO:0019065","receptor-mediated endocytosis of virus by host cell","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"CAV1/CTSL",2
"GO:0021936","GO:0021936","regulation of cerebellar granule cell precursor proliferation","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"GLI1/FGF2",2
"GO:0032000","GO:0032000","positive regulation of fatty acid beta-oxidation","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"ABCD1/IRS2",2
"GO:0032276","GO:0032276","regulation of gonadotropin secretion","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"INHBA/GJA1",2
"GO:0033314","GO:0033314","mitotic DNA replication checkpoint signaling","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"CLSPN/CDC6",2
"GO:0033602","GO:0033602","negative regulation of dopamine secretion","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"CNR1/SYT11",2
"GO:0033860","GO:0033860","regulation of NAD(P)H oxidase activity","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"GNAI3/GNAI2",2
"GO:0035090","GO:0035090","maintenance of apical/basal cell polarity","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"WDR1/LIN7A",2
"GO:0035709","GO:0035709","memory T cell activation","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"TCIRG1/CYRIB",2
"GO:0035871","GO:0035871","protein K11-linked deubiquitination","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"TNFAIP3/YOD1",2
"GO:0036363","GO:0036363","transforming growth factor beta activation","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"FURIN/NRROS",2
"GO:0039532","GO:0039532","negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"RIOK3/SEC14L1",2
"GO:0042451","GO:0042451","purine nucleoside biosynthetic process","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"PGM2/PNP",2
"GO:0042455","GO:0042455","ribonucleoside biosynthetic process","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"PGM2/PNP",2
"GO:0042487","GO:0042487","regulation of odontogenesis of dentin-containing tooth","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"BMP2/CSF1",2
"GO:0042939","GO:0042939","tripeptide transport","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"SLC7A11/GJA1",2
"GO:0042989","GO:0042989","sequestering of actin monomers","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"TMSB4X/TWF2",2
"GO:0042996","GO:0042996","regulation of Golgi to plasma membrane protein transport","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"CSK/CLN3",2
"GO:0043084","GO:0043084","penile erection","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"CNR1/EDNRB",2
"GO:0044557","GO:0044557","relaxation of smooth muscle","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"RGS2/SLC8A1",2
"GO:0044848","GO:0044848","biological phase","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"FERMT1/SPINK5",2
"GO:0045199","GO:0045199","maintenance of epithelial cell apical/basal polarity","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"WDR1/LIN7A",2
"GO:0045472","GO:0045472","response to ether","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"ZC3H12A/PTAFR",2
"GO:0045607","GO:0045607","regulation of inner ear auditory receptor cell differentiation","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"FGF2/NOTCH1",2
"GO:0045631","GO:0045631","regulation of mechanoreceptor differentiation","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"FGF2/NOTCH1",2
"GO:0046129","GO:0046129","purine ribonucleoside biosynthetic process","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"PGM2/PNP",2
"GO:0048703","GO:0048703","embryonic viscerocranium morphogenesis","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"NDST1/CHST11",2
"GO:0052646","GO:0052646","alditol phosphate metabolic process","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"GPAT3/GK",2
"GO:0060020","GO:0060020","Bergmann glial cell differentiation","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"VIM/MAP2K1",2
"GO:0060742","GO:0060742","epithelial cell differentiation involved in prostate gland development","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"NOTCH1/PSAP",2
"GO:0060923","GO:0060923","cardiac muscle cell fate commitment","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"DKK1/TBX3",2
"GO:0061299","GO:0061299","retina vasculature morphogenesis in camera-type eye","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"CLIC4/COL4A1",2
"GO:0061669","GO:0061669","spontaneous neurotransmitter secretion","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"RPH3A/DOC2B",2
"GO:0070778","GO:0070778","L-aspartate transmembrane transport","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"SLC1A3/SLC38A7",2
"GO:0070862","GO:0070862","negative regulation of protein exit from endoplasmic reticulum","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"YOD1/UBE2J1",2
"GO:0071377","GO:0071377","cellular response to glucagon stimulus","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"ARG1/GJB2",2
"GO:0072697","GO:0072697","protein localization to cell cortex","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"PPP1R9B/EPB41",2
"GO:0090557","GO:0090557","establishment of endothelial intestinal barrier","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"RAP2C/MYD88",2
"GO:0097400","GO:0097400","interleukin-17-mediated signaling pathway","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"NOTCH1/IL17RA",2
"GO:0098883","GO:0098883","synapse pruning","2/1947","11/21069",0.270328179165717,0.471093818227947,0.332762921604757,"DKK1/ITGAM",2
