Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,KEGG Pathway,24,hsa04218,Cellular senescence,,-2.2,4.4,3.6,30337,157,221,5,2.3,1,4772|4773|5293|5595|5605,NFATC1|NFATC2|PIK3CD|MAPK3|MAP2K2,-0.81
MyList,KEGG Pathway,24,hsa01522,Endocrine resistance,,-2.2,5.5,3.9,30337,99,221,4,1.8,0.9,115|5293|5595|5605,ADCY9|PIK3CD|MAPK3|MAP2K2,-0.81
MyList,GO Biological Processes,19,GO:0071229,cellular response to acid chemical,19_GO:0050896 response to stimulus,-2.2,5.5,3.9,30337,99,221,4,1.8,0.9,1788|8140|10458|64506,DNMT3A|SLC7A5|BAIAP2|CPEB1,-0.81
MyList,KEGG Pathway,24,hsa04750,Inflammatory mediator regulation of TRP channels,,-2.2,5.5,3.9,30337,99,221,4,1.8,0.9,115|5293|5578|5581,ADCY9|PIK3CD|PRKCA|PRKCE,-0.81
MyList,GO Biological Processes,19,GO:0048562,embryonic organ morphogenesis,19_GO:0032502 developmental process,-2.2,3.3,3.3,30337,295,221,7,3.2,1.2,1855|1969|2022|3202|3216|5595|11078,DVL1|EPHA2|ENG|HOXA5|HOXB6|MAPK3|TRIOBP,-0.81
MyList,GO Biological Processes,19,GO:0051054,positive regulation of DNA metabolic process,19_GO:0048518 positive regulation of biological process,-2.2,3.3,3.3,30337,295,221,7,3.2,1.2,4772|5395|5595|5753|6595|7465|9314,NFATC1|PMS2|MAPK3|PTK6|SMARCA2|WEE1|KLF4,-0.81
MyList,GO Biological Processes,19,GO:0046488,phosphatidylinositol metabolic process,19_GO:0008152 metabolic process,-2.2,4.3,3.6,30337,158,221,5,2.3,1,3632|5293|9651|23396|376497,INPP5A|PIK3CD|PLCH2|PIP5K1C|SLC27A1,-0.81
MyList,Reactome Gene Sets,6,R-HSA-112043,PLC beta mediated events,,-2.2,8.1,4.3,30337,51,221,3,1.4,0.78,115|5578|26960,ADCY9|PRKCA|NBEA,-0.81
MyList,Reactome Gene Sets,6,R-HSA-3928665,EPH-ephrin mediated repulsion of cells,,-2.2,8.1,4.3,30337,51,221,3,1.4,0.78,1759|1969|2049,DNM1|EPHA2|EPHB3,-0.81
MyList,Canonical Pathways,11,M7955,SIG INSULIN RECEPTOR PATHWAY IN CARDIAC MYOCYTES,,-2.2,8.1,4.3,30337,51,221,3,1.4,0.78,5293|5595|6196,PIK3CD|MAPK3|RPS6KA2,-0.81
MyList,WikiPathways,27,WP2267,Synaptic vesicle pathway,,-2.2,8.1,4.3,30337,51,221,3,1.4,0.78,1759|8224|10815,DNM1|SYN3|CPLX1,-0.81
MyList,Reactome Gene Sets,6,R-HSA-2173793,Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer,,-2.2,8.1,4.3,30337,51,221,3,1.4,0.78,5595|9612|23327,MAPK3|NCOR2|NEDD4L,-0.81
MyList,GO Biological Processes,19,GO:0030099,myeloid cell differentiation,19_GO:0032502 developmental process,-2.2,3.2,3.3,30337,296,221,7,3.2,1.2,1969|2034|5048|5293|5771|6886|7171,EPHA2|EPAS1|PAFAH1B1|PIK3CD|PTPN2|TAL1|TPM4,-0.8
MyList,GO Biological Processes,19,GO:0050773,regulation of dendrite development,19_GO:0032502 developmental process,-2.2,5.5,3.9,30337,100,221,4,1.8,0.9,5048|10458|23327|153090,PAFAH1B1|BAIAP2|NEDD4L|DAB2IP,-0.8
MyList,GO Biological Processes,19,GO:0051588,regulation of neurotransmitter transport,19_GO:0051179 localization,-2.2,5.5,3.9,30337,100,221,4,1.8,0.9,1855|5023|8291|10815,DVL1|P2RX1|DYSF|CPLX1,-0.8
MyList,GO Biological Processes,19,GO:0009896,positive regulation of catabolic process,19_GO:0048518 positive regulation of biological process,-2.2,2.4,3.1,30337,623,221,11,5,1.5,1855|4035|5581|5595|10043|23327|23352|23369|51343|153090|342977,DVL1|LRP1|PRKCE|MAPK3|TOM1|NEDD4L|UBR4|PUM2|FZR1|DAB2IP|NANOS3,-0.8
MyList,GO Biological Processes,19,GO:0097485,neuron projection guidance,19_GO:0032502 developmental process,-2.2,3.7,3.4,30337,225,221,6,2.7,1.1,1855|2049|5361|6586|219699|494470,DVL1|EPHB3|PLXNA1|SLIT3|UNC5B|ARK2C,-0.8
MyList,GO Biological Processes,19,GO:0050806,positive regulation of synaptic transmission,19_GO:0048518 positive regulation of biological process,-2.2,4.3,3.6,30337,159,221,5,2.3,1,5581|5590|10636|22883|85358,PRKCE|PRKCZ|RGS14|CLSTN1|SHANK3,-0.8
MyList,KEGG Pathway,24,hsa04024,cAMP signaling pathway,,-2.2,3.6,3.4,30337,226,221,6,2.7,1.1,115|4772|5293|5595|5605|7434,ADCY9|NFATC1|PIK3CD|MAPK3|MAP2K2|VIPR2,-0.79
MyList,KEGG Pathway,24,hsa05208,Chemical carcinogenesis - reactive oxygen species,,-2.2,3.6,3.4,30337,226,221,6,2.7,1.1,1572|2052|5293|5595|5605|119391,CYP2F1|EPHX1|PIK3CD|MAPK3|MAP2K2|GSTO2,-0.79
MyList,GO Biological Processes,19,GO:0050885,neuromuscular process controlling balance,19_GO:0032501 multicellular organismal process,-2.2,7.9,4.3,30337,52,221,3,1.4,0.78,2548|5048|85358,GAA|PAFAH1B1|SHANK3,-0.79
MyList,GO Biological Processes,19,GO:0034033,purine nucleoside bisphosphate biosynthetic process,19_GO:0008152 metabolic process,-2.2,7.9,4.3,30337,52,221,3,1.4,0.78,9524|11332|55229,TECR|ACOT7|PANK4,-0.79
MyList,GO Biological Processes,19,GO:0034030,ribonucleoside bisphosphate biosynthetic process,19_GO:0008152 metabolic process,-2.2,7.9,4.3,30337,52,221,3,1.4,0.78,9524|11332|55229,TECR|ACOT7|PANK4,-0.79
MyList,GO Biological Processes,19,GO:0033866,nucleoside bisphosphate biosynthetic process,19_GO:0008152 metabolic process,-2.2,7.9,4.3,30337,52,221,3,1.4,0.78,9524|11332|55229,TECR|ACOT7|PANK4,-0.79
MyList,GO Biological Processes,19,GO:0034332,adherens junction organization,19_GO:0009987 cellular process,-2.2,7.9,4.3,30337,52,221,3,1.4,0.78,1003|3801|23396,CDH5|KIFC3|PIP5K1C,-0.79
MyList,GO Biological Processes,19,GO:0051640,organelle localization,19_GO:0051179 localization,-2.2,2.5,3.1,30337,540,221,10,4.5,1.4,1487|1759|3985|5048|5293|5590|8224|23353|256364|283129,CTBP1|DNM1|LIMK2|PAFAH1B1|PIK3CD|PRKCZ|SYN3|SUN1|EML3|MAJIN,-0.79
MyList,GO Biological Processes,19,GO:0006164,purine nucleotide biosynthetic process,19_GO:0008152 metabolic process,-2.2,3.6,3.4,30337,227,221,6,2.7,1.1,115|9524|11332|23498|51422|55229,ADCY9|TECR|ACOT7|HAAO|PRKAG2|PANK4,-0.79
MyList,GO Biological Processes,19,GO:1902115,regulation of organelle assembly,19_GO:0050789 regulation of biological process,-2.2,3.6,3.4,30337,227,221,6,2.7,1.1,3985|5802|6382|10801|57622|256364,LIMK2|PTPRS|SDC1|SEPTIN9|LRFN1|EML3,-0.79
MyList,GO Biological Processes,19,GO:0002009,morphogenesis of an epithelium,19_GO:0032502 developmental process,-2.2,2.7,3.1,30337,458,221,9,4.1,1.3,1855|1969|2022|3202|5048|5361|8642|9314|23654,DVL1|EPHA2|ENG|HOXA5|PAFAH1B1|PLXNA1|DCHS1|KLF4|PLXNB2,-0.78
MyList,GO Biological Processes,19,GO:0002831,regulation of response to biotic stimulus,19_GO:0050896 response to stimulus,-2.2,2.5,3.1,30337,543,221,10,4.5,1.4,2672|3665|5578|5581|5595|5771|5802|23180|23369|153090,GFI1|IRF7|PRKCA|PRKCE|MAPK3|PTPN2|PTPRS|RFTN1|PUM2|DAB2IP,-0.77
MyList,GO Biological Processes,19,GO:0019722,calcium-mediated signaling,19_GO:0050896 response to stimulus,-2.2,4.2,3.5,30337,162,221,5,2.3,1,4772|4773|5023|22821|57007,NFATC1|NFATC2|P2RX1|RASA3|ACKR3,-0.77
MyList,GO Biological Processes,19,GO:0030307,positive regulation of cell growth,19_GO:0040007 growth,-2.2,4.2,3.5,30337,162,221,5,2.3,1,2395|5048|23327|23369|23499,FXN|PAFAH1B1|NEDD4L|PUM2|MACF1,-0.77
MyList,KEGG Pathway,24,hsa04961,Endocrine and other factor-regulated calcium reabsorption,,-2.2,7.8,4.2,30337,53,221,3,1.4,0.78,115|1759|5578,ADCY9|DNM1|PRKCA,-0.77
MyList,GO Biological Processes,19,GO:0007129,homologous chromosome pairing at meiosis,19_GO:0022414 reproductive process,-2.2,7.8,4.2,30337,53,221,3,1.4,0.78,9319|23353|283129,TRIP13|SUN1|MAJIN,-0.77
MyList,GO Biological Processes,19,GO:0010324,membrane invagination,19_GO:0009987 cellular process,-2.2,7.8,4.2,30337,53,221,3,1.4,0.78,575|3689|51411,ADGRB1|ITGB2|BIN2,-0.77
MyList,GO Biological Processes,19,GO:1902743,regulation of lamellipodium organization,19_GO:0050789 regulation of biological process,-2.2,7.8,4.2,30337,53,221,3,1.4,0.78,832|1969|26053,CAPZB|EPHA2|AUTS2,-0.77
MyList,GO Biological Processes,19,GO:0030834,regulation of actin filament depolymerization,19_GO:0050789 regulation of biological process,-2.2,7.8,4.2,30337,53,221,3,1.4,0.78,832|2314|11078,CAPZB|FLII|TRIOBP,-0.77
MyList,WikiPathways,27,WP304,Kit receptor signaling,,-2.2,7.8,4.2,30337,53,221,3,1.4,0.78,5578|5595|5605,PRKCA|MAPK3|MAP2K2,-0.77
MyList,KEGG Pathway,24,hsa05146,Amoebiasis,,-2.2,5.3,3.8,30337,103,221,4,1.8,0.9,3315|3689|5293|5578,HSPB1|ITGB2|PIK3CD|PRKCA,-0.77
MyList,GO Biological Processes,19,GO:0097193,intrinsic apoptotic signaling pathway,19_GO:0050896 response to stimulus,-2.2,4.2,3.5,30337,163,221,5,2.3,1,1969|2956|3090|7161|153090,EPHA2|MSH6|HIC1|TP73|DAB2IP,-0.77
MyList,GO Biological Processes,19,GO:0043434,response to peptide hormone,19_GO:0050896 response to stimulus,-2.2,2.9,3.2,30337,380,221,8,3.6,1.3,1312|3625|5590|5595|5771|10458|64506|376497,COMT|INHBB|PRKCZ|MAPK3|PTPN2|BAIAP2|CPEB1|SLC27A1,-0.77
MyList,GO Biological Processes,19,GO:0033559,unsaturated fatty acid metabolic process,19_GO:0008152 metabolic process,-2.1,5.3,3.7,30337,104,221,4,1.8,0.9,240|1312|1572|2052,ALOX5|COMT|CYP2F1|EPHX1,-0.76
MyList,WikiPathways,27,WP1544,MicroRNAs in cardiomyocyte hypertrophy,,-2.1,5.3,3.7,30337,104,221,4,1.8,0.9,1855|5293|5595|5605,DVL1|PIK3CD|MAPK3|MAP2K2,-0.76
MyList,Reactome Gene Sets,6,R-HSA-8848021,Signaling by PTK6,,-2.1,7.6,4.2,30337,54,221,3,1.4,0.78,2034|5753|55620,EPAS1|PTK6|STAP2,-0.76
MyList,Reactome Gene Sets,6,R-HSA-9006927,Signaling by Non-Receptor Tyrosine Kinases,,-2.1,7.6,4.2,30337,54,221,3,1.4,0.78,2034|5753|55620,EPAS1|PTK6|STAP2,-0.76
MyList,GO Biological Processes,19,GO:0048286,lung alveolus development,19_GO:0032502 developmental process,-2.1,7.6,4.2,30337,54,221,3,1.4,0.78,3202|5154|9394,HOXA5|PDGFA|HS6ST1,-0.76
MyList,WikiPathways,27,WP195,IL1 signaling,,-2.1,7.6,4.2,30337,54,221,3,1.4,0.78,5590|5595|5605,PRKCZ|MAPK3|MAP2K2,-0.76
MyList,Reactome Gene Sets,6,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,,-2.1,2.7,3.1,30337,464,221,9,4.1,1.3,1487|5154|5293|5595|5605|7171|9612|9715|51411,CTBP1|PDGFA|PIK3CD|MAPK3|MAP2K2|TPM4|NCOR2|FAM131B|BIN2,-0.75
MyList,GO Biological Processes,19,GO:0061448,connective tissue development,19_GO:0032502 developmental process,-2.1,3.6,3.3,30337,232,221,6,2.7,1.1,864|3202|4773|4774|5595|23369,RUNX3|HOXA5|NFATC2|NFIA|MAPK3|PUM2,-0.75
MyList,KEGG Pathway,24,hsa04820,Cytoskeleton in muscle cells,,-2.1,3.6,3.3,30337,232,221,6,2.7,1.1,832|1298|3339|6382|7171|23353,CAPZB|COL9A2|HSPG2|SDC1|TPM4|SUN1,-0.75
MyList,GO Biological Processes,19,GO:0045926,negative regulation of growth,19_GO:0040007 growth,-2.1,3.6,3.3,30337,232,221,6,2.7,1.1,2395|5753|5802|6586|6595|7161,FXN|PTK6|PTPRS|SLIT3|SMARCA2|TP73,-0.75
MyList,WikiPathways,27,WP3929,Chemokine signaling,,-2.1,4.2,3.5,30337,165,221,5,2.3,1,115|5293|5590|5595|51764,ADCY9|PIK3CD|PRKCZ|MAPK3|GNG13,-0.75
MyList,GO Biological Processes,19,GO:0007283,spermatogenesis,19_GO:0022414 reproductive process,-2.1,2.4,3,30337,637,221,11,5,1.5,1788|2956|3625|3985|5048|6595|9319|23353|56262|283129|342977,DNMT3A|MSH6|INHBB|LIMK2|PAFAH1B1|SMARCA2|TRIP13|SUN1|LRRC8A|MAJIN|NANOS3,-0.75
MyList,GO Biological Processes,19,GO:0070555,response to interleukin-1,19_GO:0050896 response to stimulus,-2.1,5.2,3.7,30337,105,221,4,1.8,0.9,3625|5578|5595|153090,INHBB|PRKCA|MAPK3|DAB2IP,-0.75
MyList,KEGG Pathway,24,hsa04625,C-type lectin receptor signaling pathway,,-2.1,5.2,3.7,30337,105,221,4,1.8,0.9,4772|4773|5293|5595,NFATC1|NFATC2|PIK3CD|MAPK3,-0.75
MyList,GO Biological Processes,19,GO:0045786,negative regulation of cell cycle,19_GO:0048519 negative regulation of biological process,-2.1,2.9,3.1,30337,384,221,8,3.6,1.3,864|6196|7465|9314|9319|29933|51343|153090,RUNX3|RPS6KA2|WEE1|KLF4|TRIP13|GPR132|FZR1|DAB2IP,-0.75
MyList,GO Biological Processes,19,GO:0050865,regulation of cell activation,19_GO:0032501 multicellular organismal process,-2.1,2.4,3,30337,639,221,11,5,1.5,639|864|1269|3559|4773|5154|5395|5578|5590|5771|6595,PRDM1|RUNX3|CNR2|IL2RA|NFATC2|PDGFA|PMS2|PRKCA|PRKCZ|PTPN2|SMARCA2,-0.74
MyList,GO Biological Processes,19,GO:0002520,immune system development,19_GO:0002376 immune system process,-2.1,4.1,3.5,30337,166,221,5,2.3,1,2049|2956|5395|5595|5605,EPHB3|MSH6|PMS2|MAPK3|MAP2K2,-0.74
MyList,WikiPathways,27,WP560,TGF beta receptor signaling,,-2.1,7.5,4.1,30337,55,221,3,1.4,0.78,864|2022|5595,RUNX3|ENG|MAPK3,-0.74
MyList,GO Biological Processes,19,GO:0048488,synaptic vesicle endocytosis,19_GO:0051179 localization,-2.1,7.5,4.1,30337,55,221,3,1.4,0.78,1487|1759|23396,CTBP1|DNM1|PIP5K1C,-0.74
MyList,GO Biological Processes,19,GO:0001775,cell activation,19_GO:0032501 multicellular organismal process,-2.1,2.3,2.9,30337,730,221,12,5.4,1.5,2956|3315|3559|3689|4035|5023|5154|5293|5581|5771|8291|56262,MSH6|HSPB1|IL2RA|ITGB2|LRP1|P2RX1|PDGFA|PIK3CD|PRKCE|PTPN2|DYSF|LRRC8A,-0.74
MyList,GO Biological Processes,19,GO:0045639,positive regulation of myeloid cell differentiation,19_GO:0002376 immune system process,-2.1,5.2,3.7,30337,106,221,4,1.8,0.9,3202|5578|6886|7071,HOXA5|PRKCA|TAL1|KLF10,-0.74
MyList,GO Biological Processes,19,GO:0097306,cellular response to alcohol,19_GO:0050896 response to stimulus,-2.1,5.2,3.7,30337,106,221,4,1.8,0.9,1788|3625|5581|9314,DNMT3A|INHBB|PRKCE|KLF4,-0.74
MyList,GO Biological Processes,19,GO:0061138,morphogenesis of a branching epithelium,19_GO:0032502 developmental process,-2.1,4.1,3.5,30337,167,221,5,2.3,1,1969|2022|3202|5361|8642,EPHA2|ENG|HOXA5|PLXNA1|DCHS1,-0.74
MyList,GO Biological Processes,19,GO:0072330,monocarboxylic acid biosynthetic process,19_GO:0008152 metabolic process,-2.1,4.1,3.5,30337,167,221,5,2.3,1,240|9524|11332|51422|84869,ALOX5|TECR|ACOT7|PRKAG2|CBR4,-0.74
MyList,GO Biological Processes,19,GO:0015850,organic hydroxy compound transport,19_GO:0051179 localization,-2.1,4.1,3.5,30337,167,221,5,2.3,1,1312|2779|5023|26119|57153,COMT|GNAT1|P2RX1|LDLRAP1|SLC44A2,-0.74
MyList,GO Biological Processes,19,GO:0031669,cellular response to nutrient levels,19_GO:0050896 response to stimulus,-2.1,3.5,3.3,30337,235,221,6,2.7,1.1,1312|3625|5595|7071|8140|51422,COMT|INHBB|MAPK3|KLF10|SLC7A5|PRKAG2,-0.74
MyList,GO Biological Processes,19,GO:0072522,purine-containing compound biosynthetic process,19_GO:0008152 metabolic process,-2.1,3.5,3.3,30337,235,221,6,2.7,1.1,115|9524|11332|23498|51422|55229,ADCY9|TECR|ACOT7|HAAO|PRKAG2|PANK4,-0.74
MyList,Reactome Gene Sets,6,R-HSA-8878171,Transcriptional regulation by RUNX1,,-2.1,3.5,3.3,30337,236,221,6,2.7,1.1,3559|4773|6595|6886|7161|26053,IL2RA|NFATC2|SMARCA2|TAL1|TP73|AUTS2,-0.73
MyList,GO Biological Processes,19,GO:0048477,oogenesis,19_GO:0022414 reproductive process,-2.1,5.1,3.7,30337,107,221,4,1.8,0.9,3625|9319|283129|342977,INHBB|TRIP13|MAJIN|NANOS3,-0.73
MyList,GO Biological Processes,19,GO:0071559,response to transforming growth factor beta,19_GO:0050896 response to stimulus,-2.1,4.1,3.4,30337,168,221,5,2.3,1,864|1003|2022|4053|4772,RUNX3|CDH5|ENG|LTBP2|NFATC1,-0.73
MyList,GO Biological Processes,19,GO:0006469,negative regulation of protein kinase activity,19_GO:0048519 negative regulation of biological process,-2.1,4.1,3.4,30337,168,221,5,2.3,1,3315|5753|10636|51422|153090,HSPB1|PTK6|RGS14|PRKAG2|DAB2IP,-0.73
MyList,GO Biological Processes,19,GO:0030593,neutrophil chemotaxis,19_GO:0040011 locomotion,-2.1,7.4,4.1,30337,56,221,3,1.4,0.78,3689|5293|23396,ITGB2|PIK3CD|PIP5K1C,-0.73
MyList,Reactome Gene Sets,6,R-HSA-112040,G-protein mediated events,,-2.1,7.4,4.1,30337,56,221,3,1.4,0.78,115|5578|26960,ADCY9|PRKCA|NBEA,-0.73
MyList,GO Biological Processes,19,GO:0140238,presynaptic endocytosis,19_GO:0051179 localization,-2.1,7.4,4.1,30337,56,221,3,1.4,0.78,1487|1759|23396,CTBP1|DNM1|PIP5K1C,-0.73
MyList,WikiPathways,27,WP4754,IL18 signaling,,-2.1,7.4,4.1,30337,56,221,3,1.4,0.78,3315|5578|5595,HSPB1|PRKCA|MAPK3,-0.73
MyList,GO Biological Processes,19,GO:1903037,regulation of leukocyte cell-cell adhesion,19_GO:0050789 regulation of biological process,-2.1,2.8,3.1,30337,389,221,8,3.6,1.3,240|864|3559|3689|5590|5771|6595|9314,ALOX5|RUNX3|IL2RA|ITGB2|PRKCZ|PTPN2|SMARCA2|KLF4,-0.73
MyList,GO Biological Processes,19,GO:0071695,anatomical structure maturation,19_GO:0032502 developmental process,-2.1,3.5,3.3,30337,237,221,6,2.7,1.1,1003|2034|3202|6886|8642|9319,CDH5|EPAS1|HOXA5|TAL1|DCHS1|TRIP13,-0.73
MyList,GO Biological Processes,19,GO:0018209,peptidyl-serine modification,19_GO:0008152 metabolic process,-2.1,4.1,3.4,30337,169,221,5,2.3,1,5578|5581|5590|5605|6196,PRKCA|PRKCE|PRKCZ|MAP2K2|RPS6KA2,-0.72
MyList,Reactome Gene Sets,6,R-HSA-163685,Integration of energy metabolism,,-2.1,5.1,3.6,30337,108,221,4,1.8,0.9,115|5578|51422|51764,ADCY9|PRKCA|PRKAG2|GNG13,-0.72
MyList,GO Biological Processes,19,GO:0002065,columnar/cuboidal epithelial cell differentiation,19_GO:0032502 developmental process,-2.1,5.1,3.6,30337,108,221,4,1.8,0.9,639|3202|5753|9314,PRDM1|HOXA5|PTK6|KLF4,-0.72
MyList,KEGG Pathway,24,hsa04659,Th17 cell differentiation,,-2.1,5.1,3.6,30337,108,221,4,1.8,0.9,3559|4772|4773|5595,IL2RA|NFATC1|NFATC2|MAPK3,-0.72
MyList,KEGG Pathway,24,hsa04530,Tight junction,,-2.1,4,3.4,30337,170,221,5,2.3,1,5581|5590|23327|51422|81873,PRKCE|PRKCZ|NEDD4L|PRKAG2|ARPC5L,-0.72
MyList,GO Biological Processes,19,GO:0007632,visual behavior,19_GO:0032501 multicellular organismal process,-2.1,7.2,4,30337,57,221,3,1.4,0.78,1312|2779|10636,COMT|GNAT1|RGS14,-0.71
MyList,KEGG Pathway,24,hsa04620,Toll-like receptor signaling pathway,,-2.1,5,3.6,30337,109,221,4,1.8,0.9,3665|5293|5595|5605,IRF7|PIK3CD|MAPK3|MAP2K2,-0.71
MyList,GO Biological Processes,19,GO:0099173,postsynapse organization,19_GO:0009987 cellular process,-2.1,5,3.6,30337,109,221,4,1.8,0.9,1855|2049|10160|85358,DVL1|EPHB3|FARP1|SHANK3,-0.71
MyList,GO Biological Processes,19,GO:0006790,sulfur compound metabolic process,19_GO:0008152 metabolic process,-2.1,3.1,3.1,30337,314,221,7,3.2,1.2,1788|2817|9394|9469|9524|11332|119391,DNMT3A|GPC1|HS6ST1|CHST3|TECR|ACOT7|GSTO2,-0.71
MyList,WikiPathways,27,WP2882,Nuclear receptors meta pathway,,-2.1,3.1,3.1,30337,314,221,7,3.2,1.2,218|1969|8140|8553|56262|57007|376497,ALDH3A1|EPHA2|SLC7A5|BHLHE40|LRRC8A|ACKR3|SLC27A1,-0.71
MyList,WikiPathways,27,WP4874,CAMKK2 pathway,,-2.1,5,3.6,30337,110,221,4,1.8,0.9,4773|5209|5595|23327,NFATC2|PFKFB3|MAPK3|NEDD4L,-0.7
MyList,GO Biological Processes,19,GO:1901890,positive regulation of cell junction assembly,19_GO:0048518 positive regulation of biological process,-2.1,5,3.6,30337,110,221,4,1.8,0.9,575|1969|2049|22883,ADGRB1|EPHA2|EPHB3|CLSTN1,-0.7
MyList,Reactome Gene Sets,6,R-HSA-168898,Toll-like Receptor Cascades,,-2.1,4,3.4,30337,172,221,5,2.3,1,1759|3665|3689|5595|6196,DNM1|IRF7|ITGB2|MAPK3|RPS6KA2,-0.7
MyList,KEGG Pathway,24,hsa05164,Influenza A,,-2.1,4,3.4,30337,172,221,5,2.3,1,3665|5293|5578|5595|5605,IRF7|PIK3CD|PRKCA|MAPK3|MAP2K2,-0.7
MyList,GO Biological Processes,19,GO:0050853,B cell receptor signaling pathway,19_GO:0002376 immune system process,-2.1,7.1,4,30337,58,221,3,1.4,0.78,4773|5293|23180,NFATC2|PIK3CD|RFTN1,-0.7
MyList,GO Biological Processes,19,GO:0019369,arachidonic acid metabolic process,19_GO:0008152 metabolic process,-2.1,7.1,4,30337,58,221,3,1.4,0.78,240|1572|2052,ALOX5|CYP2F1|EPHX1,-0.7
MyList,GO Biological Processes,19,GO:2001233,regulation of apoptotic signaling pathway,19_GO:0050896 response to stimulus,-2.1,2.8,3,30337,396,221,8,3.6,1.3,2395|3315|3625|5771|57007|153090|219699|342977,FXN|HSPB1|INHBB|PTPN2|ACKR3|DAB2IP|UNC5B|NANOS3,-0.7
MyList,Reactome Gene Sets,6,R-HSA-6798695,Neutrophil degranulation,,-2.1,2.6,3,30337,479,221,9,4.1,1.3,240|2548|3689|5023|10043|23352|23526|51411|57153,ALOX5|GAA|ITGB2|P2RX1|TOM1|UBR4|ARHGAP45|BIN2|SLC44A2,-0.7
MyList,GO Biological Processes,19,GO:0048232,male gamete generation,19_GO:0022414 reproductive process,-2.1,2.3,2.9,30337,654,221,11,5,1.5,1788|2956|3625|3985|5048|6595|9319|23353|56262|283129|342977,DNMT3A|MSH6|INHBB|LIMK2|PAFAH1B1|SMARCA2|TRIP13|SUN1|LRRC8A|MAJIN|NANOS3,-0.7
MyList,GO Biological Processes,19,GO:0017157,regulation of exocytosis,19_GO:0051179 localization,-2.1,4,3.4,30337,173,221,5,2.3,1,1855|3689|5023|6382|10815,DVL1|ITGB2|P2RX1|SDC1|CPLX1,-0.69
MyList,Reactome Gene Sets,6,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",,-2,4.9,3.6,30337,111,221,4,1.8,0.9,5154|5293|5595|23396,PDGFA|PIK3CD|MAPK3|PIP5K1C,-0.69
MyList,KEGG Pathway,24,hsa04310,Wnt signaling pathway,,-2,3.9,3.3,30337,174,221,5,2.3,1,1487|1855|4772|4773|5578,CTBP1|DVL1|NFATC1|NFATC2|PRKCA,-0.69
MyList,GO Biological Processes,19,GO:0051216,cartilage development,19_GO:0032502 developmental process,-2,3.9,3.3,30337,174,221,5,2.3,1,864|3202|4773|4774|5595,RUNX3|HOXA5|NFATC2|NFIA|MAPK3,-0.69
MyList,GO Biological Processes,19,GO:0031122,cytoplasmic microtubule organization,19_GO:0009987 cellular process,-2,7,3.9,30337,59,221,3,1.4,0.78,1855|3985|5048,DVL1|LIMK2|PAFAH1B1,-0.69
MyList,WikiPathways,27,WP4205,MET in type 1 papillary renal cell carcinoma,,-2,7,3.9,30337,59,221,3,1.4,0.78,5293|5595|5605,PIK3CD|MAPK3|MAP2K2,-0.69
MyList,Reactome Gene Sets,6,R-HSA-9664407,Parasite infection,,-2,7,3.9,30337,59,221,3,1.4,0.78,5595|10458|147179,MAPK3|BAIAP2|WIPF2,-0.69
MyList,WikiPathways,27,WP4816,TGF beta receptor signaling in skeletal dysplasias,,-2,7,3.9,30337,59,221,3,1.4,0.78,864|2022|5595,RUNX3|ENG|MAPK3,-0.69
MyList,Reactome Gene Sets,6,R-HSA-9664422,FCGR3A-mediated phagocytosis,,-2,7,3.9,30337,59,221,3,1.4,0.78,5595|10458|147179,MAPK3|BAIAP2|WIPF2,-0.69
MyList,Canonical Pathways,11,M17,PID NOTCH PATHWAY,,-2,7,3.9,30337,59,221,3,1.4,0.78,1487|1759|9612,CTBP1|DNM1|NCOR2,-0.69
MyList,KEGG Pathway,24,hsa05213,Endometrial cancer,,-2,7,3.9,30337,59,221,3,1.4,0.78,5293|5595|5605,PIK3CD|MAPK3|MAP2K2,-0.69
MyList,Reactome Gene Sets,6,R-HSA-9664417,Leishmania phagocytosis,,-2,7,3.9,30337,59,221,3,1.4,0.78,5595|10458|147179,MAPK3|BAIAP2|WIPF2,-0.69
MyList,GO Biological Processes,19,GO:0050900,leukocyte migration,19_GO:0002376 immune system process,-2,3.4,3.2,30337,244,221,6,2.7,1.1,240|1269|3689|5048|5293|23396,ALOX5|CNR2|ITGB2|PAFAH1B1|PIK3CD|PIP5K1C,-0.69
MyList,WikiPathways,27,WP5426,HDAC6 interactions in the central nervous system,,-2,4.9,3.5,30337,112,221,4,1.8,0.9,3315|5581|5590|5595,HSPB1|PRKCE|PRKCZ|MAPK3,-0.69
MyList,GO Biological Processes,19,GO:0045833,negative regulation of lipid metabolic process,19_GO:0048519 negative regulation of biological process,-2,4.9,3.5,30337,112,221,4,1.8,0.9,2672|5154|23352|376497,GFI1|PDGFA|UBR4|SLC27A1,-0.69
MyList,GO Biological Processes,19,GO:0034101,erythrocyte homeostasis,19_GO:0042592 homeostatic process,-2,4.9,3.5,30337,112,221,4,1.8,0.9,2034|3216|5771|6886,EPAS1|HOXB6|PTPN2|TAL1,-0.69
